"logistique","",390,281,3.979515,10,"situeglqo",9,IFV,None,0.206354,0.0288135593220339
"restauration","",390,287,3.958387,12,"sitreunao",9,IFV,None,0.206354,0.02824858757062147
"enseignement","",390,320,3.849549,12,"sitnemg",7,IFV,None,0.206354,0.029943502824858758
"nettoyage","",389,214,4.251893,9,"ytnegao",7,IFV,None,0.205825,0.031638418079096044
"science","",385,211,4.266011,7,"sicne",5,IFV,None,0.203709,0.03418079096045198
"mise","",384,370,3.704367,4,"imes",4,IFV,None,0.203179,0.026553672316384183
"manutention","",383,207,4.285151,11,"itmuneao",8,IFV,None,0.20265,0.03361581920903955
"procédure","procedure",382,377,3.685624,9,"dcpreuo",7,IFV,None,0.202121,0.030790960451977403
"audit","",381,275,4.001098,5,"ditua",5,IFV,None,0.201592,0.03785310734463277
"contrôler","controler",381,381,3.67507,9,"ctrnelo",7,IFV,None,0.201592,0.02514124293785311
"médical","medical",380,324,3.837126,7,"dicmela",7,IFV,None,0.201063,0.030508474576271188
"mode","",377,262,4.049525,4,"dmeo",4,IFV,None,0.199476,0.03248587570621469
"industrie","",376,347,3.768545,9,"dsitnure",8,IFV,None,0.198947,0.03389830508474576
"juridique","",374,224,4.206223,9,"diruejq",7,IFV,None,0.197888,0.037005649717514126
"type","",371,324,3.837126,4,"yetp",4,IFV,None,0.196301,0.02401129943502825
"stratégie","strategie",369,328,3.824856,9,"sitrega",7,IFV,None,0.195243,0.0327683615819209
"technicien","",358,199,4.324565,10,"hcitne",6,IFV,None,0.189423,0.04011299435028249
"véhiculer","vehiculer",354,267,4.030621,9,"hicvreul",8,IFV,None,0.187306,0.03559322033898305
"suivi","",352,338,3.794824,5,"iuvs",4,IFV,None,0.186248,0.031073446327683617
"réglementation","reglementation",351,294,3.93429,14,"itamrelgno",10,IFV,None,0.185719,0.030225988700564973
"piloter","",345,325,3.834044,7,"itprelo",7,IFV,None,0.182544,0.03305084745762712
"matériau","materiau",343,284,3.968895,8,"itmerua",7,IFV,None,0.181486,0.03192090395480226
"développement","developpement",339,268,4.026883,13,"dvtpmenlo",9,IFV,None,0.179369,0.03220338983050847
"acte","",338,330,3.818777,4,"ceta",4,IFV,None,0.17884,0.039830508474576275
"fin","",337,322,3.843318,3,"inf",3,IFV,None,0.178311,0.029096045197740113
"impression","",334,189,4.376122,10,"sipmerno",8,IFV,None,0.176724,0.04124293785310735
"orientation","",330,295,3.930894,11,"itrenao",7,IFV,None,0.174607,0.03333333333333333
"habilitation","",328,312,3.874866,12,"hitnlaob",8,IFV,None,0.173549,0.03954802259887006
"logiciel","",326,250,4.096409,8,"iceglo",6,IFV,None,0.172491,0.03446327683615819
"port","",324,252,4.08844,4,"trop",4,IFV,None,0.171433,0.039265536723163845
"environnement","",324,284,3.968895,13,"ivtnermo",8,IFV,None,0.171433,0.03474576271186441
"varier","",324,323,3.840217,6,"ivrea",5,IFV,None,0.171433,0.03587570621468927
"charger","",323,267,4.030621,7,"hcrega",6,IFV,None,0.170903,0.037570621468926556
"impliquer","",323,279,3.986658,9,"ipmuelrq",8,IFV,None,0.170903,0.0384180790960452
"donner","",321,299,3.917426,6,"dnero",5,IFV,None,0.169845,0.03135593220338983
"méthode","methode",320,284,3.968895,7,"dhtmeo",6,IFV,None,0.169316,0.036440677966101696
"comptable","",318,241,4.133073,9,"ctpmelaob",9,IFV,None,0.168258,0.04350282485875706
"comptabilité","comptabilite",316,292,3.941116,12,"citpmelaob",10,IFV,None,0.1672,0.040960451977401134
"définir","definir",315,314,3.868477,7,"dinerf",6,IFV,None,0.166671,0.02937853107344633
"établissement","etablissement",315,226,4.197335,13,"sitmenlab",9,IFV,None,0.166671,0.03531073446327684
"semaine","",308,302,3.907442,7,"simena",6,IFV,None,0.162967,0.038135593220338986
"bac","",306,214,4.251893,3,"cab",3,IFV,None,0.161909,0.03728813559322034
"agriculture","",303,255,4.076606,11,"citruegal",9,IFV,None,0.160321,0.04180790960451978
"pêche","peche",302,246,4.112538,5,"cehp",4,IFV,None,0.159792,0.0480225988700565
"étude","etude",302,263,4.045715,5,"duet",4,IFV,None,0.159792,0.03502824858757062
"administratif","",300,253,4.08448,13,"dsitmnraf",9,IFV,None,0.158734,0.03898305084745763
"animal","",299,167,4.499876,6,"inmla",5,IFV,None,0.158205,0.044915254237288135
"caractéristique","caracteristique",298,292,3.941116,15,"scitreuaq",9,IFV,None,0.157676,0.03672316384180791
"conducteur","",296,168,4.493906,10,"dctnuero",8,IFV,None,0.156617,0.044350282485875706
"télécom","telecom",293,157,4.561624,7,"ctmelo",6,OFV,None,0.15503,0.05508474576271186
"programmer","",293,260,4.057188,10,"prmegao",7,IFV,None,0.15503,0.04067796610169492
"spécialiser","specialiser",291,270,4.019448,11,"sicprela",8,IFV,None,0.153972,0.03615819209039548
"langue","",290,180,4.424913,6,"anuegl",6,IFV,None,0.153443,0.04858757062146893
"prévention","prevention",290,198,4.329602,10,"ivtpreno",8,IFV,None,0.153443,0.042655367231638416
"poser","",283,234,4.162548,5,"spreo",5,IFV,None,0.149739,0.040395480225988704
"agroalimentaire","",282,221,4.219707,15,"itarmelgno",10,IFV,None,0.14921,0.05028248587570622
"sylviculture","",278,240,4.137231,12,"sicvytruel",10,IFV,None,0.147093,0.05282485875706215
"bois","",274,185,4.397514,4,"iosb",4,IFV,None,0.144977,0.046045197740112995
"financier","",274,214,4.251893,9,"cineraf",7,IFV,None,0.144977,0.046610169491525424
"électricité","electricite",273,239,4.141406,11,"citrel",6,IFV,None,0.144448,0.041525423728813564
"humain","",271,238,4.145599,6,"himuna",6,IFV,None,0.14339,0.04632768361581921
"contact","",270,268,4.026883,7,"ctnao",5,IFV,None,0.14286,0.0423728813559322
"politique","",268,163,4.524119,9,"itpuelqo",8,IFV,None,0.141802,0.04689265536723164
"rechercher","",267,174,4.458814,10,"rehc",4,IFV,None,0.141273,0.047175141242937854
"génie","genie",267,231,4.175452,5,"ineg",4,IFV,None,0.141273,0.04745762711864407
"hygiène","hygiene",266,183,4.408383,7,"hiyneg",6,IFV,None,0.140744,0.045480225988700565
"état","etat",266,228,4.188524,4,"eta",3,IFV,None,0.140744,0.042090395480225994
"reprographie","",263,153,4.587432,12,"hipregao",8,IFV,None,0.139157,0.060451977401129946
"alimentaire","",256,216,4.242591,11,"itmenlar",8,IFV,None,0.135453,0.04943502824858757
"chaussure","",251,242,4.128932,9,"hscruea",7,IFV,None,0.132807,0.05790960451977401
"tourisme","",251,177,4.44172,8,"sitrumeo",8,IFV,None,0.132807,0.05197740112994351
"également","egalement",250,250,4.096409,9,"tamenlg",7,IFV,None,0.132278,0.047740112994350284
"décorer","decorer",250,190,4.370845,7,"dcreo",5,IFV,None,0.132278,0.04887005649717514
"partir","",249,234,4.162548,6,"itpra",5,IFV,None,0.131749,0.038700564971751415
"fériés","feries",248,248,4.104441,6,"siref",5,IFV,None,0.13122,0.05141242937853108
"document","",248,223,4.210698,8,"dctmueno",8,IFV,None,0.13122,0.048305084745762714
"personnel","",247,215,4.247231,9,"sprenlo",7,IFV,None,0.130691,0.043785310734463276
"agent","",244,141,4.66911,5,"tnega",5,IFV,None,0.129103,0.0576271186440678
"surface","",243,191,4.365596,7,"scrueaf",7,IFV,None,0.128574,0.0596045197740113
"oeuvre","",243,231,4.175452,6,"vrueo",5,IFV,None,0.128574,0.04519774011299435
"territorial","",243,143,4.655025,11,"itrelao",7,IFV,None,0.128574,0.054519774011299434
"personnes","",241,205,4.29486,9,"spreno",6,IFV,None,0.127516,0.043220338983050846
"électrique","electrique",240,197,4.334666,10,"citreulq",8,IFV,None,0.126987,0.05084745762711865
