"financier","",274,214,4.251893,9,"cineraf",7,IFV,None,0.145048,None
"bois","",273,184,4.402934,4,"iosb",4,IFV,None,0.144519,None
"électricité","electricite",272,238,4.145599,11,"citrel",6,IFV,None,0.143990,None
"humain","",271,238,4.145599,6,"himuna",6,IFV,None,0.143460,None
"contact","",270,268,4.026883,7,"ctnao",5,IFV,None,0.142931,None
"politique","",268,163,4.524119,9,"itpuelqo",8,IFV,None,0.141872,None
"rechercher","",267,174,4.458814,10,"rehc",4,IFV,None,0.141343,None
"génie","genie",267,231,4.175452,5,"ineg",4,IFV,None,0.141343,None
"hygiène","hygiene",266,183,4.408383,7,"hiyneg",6,IFV,None,0.140813,None
"état","etat",266,228,4.188524,4,"eta",3,IFV,None,0.140813,None
"reprographie","",263,153,4.587432,12,"hipregao",8,IFV,None,0.139225,None
"alimentaire","",256,216,4.242591,11,"itmenlar",8,IFV,None,0.135520,None
"chaussure","",251,242,4.128932,9,"hscruea",7,IFV,None,0.132873,None
"tourisme","",251,177,4.441720,8,"sitrumeo",8,IFV,None,0.132873,None
"également","egalement",250,250,4.096409,9,"tamenlg",7,IFV,None,0.132343,None
"décorer","decorer",250,190,4.370845,7,"dcreo",5,IFV,None,0.132343,None
"partir","",249,234,4.162548,6,"itpra",5,IFV,None,0.131814,None
"fériés","feries",248,248,4.104441,6,"siref",5,IFV,None,0.131285,None
"document","",248,223,4.210698,8,"dctmueno",8,IFV,None,0.131285,None
"personnel","",247,215,4.247231,9,"sprenlo",7,IFV,None,0.130755,None
"agent","",244,141,4.669110,5,"tnega",5,IFV,None,0.129167,None
"surface","",243,191,4.365596,7,"scrueaf",7,IFV,None,0.128638,None
"oeuvre","",243,231,4.175452,6,"vrueo",5,IFV,None,0.128638,None
"territorial","",243,143,4.655025,11,"itrelao",7,IFV,None,0.128638,None
"personnes","",241,205,4.294860,9,"spreno",6,IFV,None,0.127579,None
"électrique","electrique",240,197,4.334666,10,"citreulq",8,IFV,None,0.127050,None
"cuir","",238,196,4.339755,4,"icur",4,IFV,None,0.125991,None
"cuisiner","",236,196,4.339755,8,"sicnuer",7,IFV,None,0.124932,None
"loisirs","",236,182,4.413863,7,"sirlo",5,IFV,None,0.124932,None
"mettre","",235,235,4.158284,6,"metr",4,IFV,None,0.124403,None
"ressources","",235,206,4.289993,10,"scrueo",6,IFV,None,0.124403,None
"pièce","piece",232,214,4.251893,5,"ciep",4,IFV,None,0.122815,None
"documentation","",232,229,4.184148,13,"dcitmuenao",10,IFV,None,0.122815,None
"demander","",231,219,4.228798,8,"dmenra",6,IFV,None,0.122285,None
"placer","",230,223,4.210698,6,"cprela",6,IFV,None,0.121756,None
"opérateur","operateur",230,129,4.758057,9,"tpreuao",7,IFV,None,0.121756,None
"aider","",227,207,4.285151,5,"direa",5,IFV,None,0.120168,None
"marketing","",223,170,4.482071,9,"itmernagk",9,IFV,None,0.118050,None
"bouche","",222,222,4.215192,6,"hcueob",6,IFV,None,0.117521,None
"déplacement","deplacement",217,210,4.270762,11,"dctpmenla",9,IFV,None,0.114874,None
"plan","",216,205,4.294860,4,"nalp",4,IFV,None,0.114345,None
